URL location,Last modification date,Change frequency,Priority
https://researchservices.cornell.edu/news/survey-pis-assist-reopening-laboratories,2020-05-26T21:35Z,never,0.5
https://researchservices.cornell.edu/news/ukrainerussia-transactions-guidance,2022-03-04T14:45Z,never,0.5
https://researchservices.cornell.edu/news/updated-travel-reimbursement-requirements,2024-09-17T18:28Z,yearly,0.5
https://researchservices.cornell.edu/news/updates-federal-sponsors,2024-07-16T20:29Z,yearly,0.5
https://researchservices.cornell.edu/news/van-vliet-named-vice-president-research-and-innovation,2023-02-01T11:58Z,never,0.5
https://researchservices.cornell.edu/news/visiting-scholar-lynnette-d-madsen,2024-04-17T18:22Z,yearly,0.5
https://researchservices.cornell.edu/news/womens-health-research-and-innovation,2024-07-16T18:40Z,yearly,0.5
https://researchservices.cornell.edu/node/2666,2019-05-31T17:04Z,never,1
https://researchservices.cornell.edu/offices/cals-office-sponsored-research,2021-08-17T05:42Z,never,0.5
https://researchservices.cornell.edu/offices/coi,2025-03-17T19:18Z,daily,0.5
https://researchservices.cornell.edu/offices/ctl,2020-01-27T17:30Z,never,0.5
https://researchservices.cornell.edu/offices/cvm-cro,2019-06-18T18:11Z,never,0.5
https://researchservices.cornell.edu/offices/ehs,2022-04-14T15:42Z,never,0.5
https://researchservices.cornell.edu/offices/export-controls-office,2024-07-15T13:38Z,yearly,0.5
https://researchservices.cornell.edu/offices/faim,2024-06-18T14:33Z,yearly,0.5
https://researchservices.cornell.edu/offices/iacuc,2024-08-08T15:51Z,yearly,0.5
https://researchservices.cornell.edu/offices/ibc,2024-10-01T12:25Z,yearly,0.5
https://researchservices.cornell.edu/offices/IRB,2024-07-03T18:06Z,yearly,0.5
https://researchservices.cornell.edu/offices/it-security-and-policy,2023-06-01T16:25Z,yearly,0.5
https://researchservices.cornell.edu/offices/office-corporate-engagement,2025-01-29T15:35Z,monthly,0.5
https://researchservices.cornell.edu/offices/ORIA,2024-12-19T23:01Z,yearly,0.5
https://researchservices.cornell.edu/offices/osp,2024-11-19T16:00Z,yearly,0.5
https://researchservices.cornell.edu/offices/ovpr,2025-03-18T15:20Z,daily,0.5
https://researchservices.cornell.edu/offices/pro,2024-11-19T15:12Z,yearly,0.5
https://researchservices.cornell.edu/offices/rais,2019-06-20T13:31Z,never,0.5
https://researchservices.cornell.edu/offices/rcr,2024-01-23T19:11Z,yearly,0.5
https://researchservices.cornell.edu/offices/rdbsc,2025-03-01T13:15Z,monthly,0.5
https://researchservices.cornell.edu/offices/research-and-innovation-human-resources-office,2024-04-25T14:03Z,yearly,0.5
https://researchservices.cornell.edu/offices/research-development-red,2025-02-19T19:35Z,monthly,0.5
https://researchservices.cornell.edu/offices/research-innovation-communications,2024-10-23T10:47Z,yearly,0.5
https://researchservices.cornell.edu/offices/research-security-office,2025-03-01T13:11Z,monthly,0.5
https://researchservices.cornell.edu/offices/sfs,2023-05-18T15:01Z,yearly,0.5
https://researchservices.cornell.edu/offices/summit,2024-11-18T19:35Z,yearly,0.5
https://researchservices.cornell.edu/offices/university-policy-office,2023-01-05T19:58Z,never,0.5
https://researchservices.cornell.edu/offices/weill-cornell-medicine-office-sponsored-research-administration,2023-09-27T18:14Z,yearly,0.5
https://researchservices.cornell.edu/policies/announcing-externally-sponsored-awards-guidance-communicators,2024-03-05T22:49Z,yearly,0.5
https://researchservices.cornell.edu/policies/announcing-externally-sponsored-awards-guidance-researchers,2024-02-13T14:19Z,yearly,0.5
https://researchservices.cornell.edu/policies/detecting-and-reporting-export-controls-violations,2024-01-11T20:08Z,yearly,0.5
https://researchservices.cornell.edu/policies/disclosing-international-partnerships-cornell-and-external-sponsors,2021-08-27T14:32Z,never,0.5
https://researchservices.cornell.edu/policies/export-control-compliance-manual,2024-01-11T20:34Z,yearly,0.5
https://researchservices.cornell.edu/policies/export-controls-i-129-attestation,2022-02-21T03:54Z,never,0.5
https://researchservices.cornell.edu/policies/export-controls-iran-sanctions-guidance-document,2022-09-23T16:07Z,never,0.5
https://researchservices.cornell.edu/policies/export-controls-regulations-and-overview,2025-02-10T20:20Z,monthly,0.5
https://researchservices.cornell.edu/policies/fcoi-guidance-consulting-and-other-external-engagements,2023-01-10T02:15Z,never,0.5
https://researchservices.cornell.edu/policies/fcoi-guidance-principles-underlying-conflict-interest-coi-and-conflict-commitment-coc,2024-11-18T19:32Z,yearly,0.5
https://researchservices.cornell.edu/policies/fcoi-guidance-research-involving-human-participants,2023-02-22T19:44Z,never,0.5
https://researchservices.cornell.edu/policies/fcoi-guidance-sbirsttr-projects,2023-01-28T18:48Z,never,0.5
https://researchservices.cornell.edu/policies/financial-management-sponsored-projects-policies-and-procedures,2023-08-25T18:38Z,yearly,0.5
https://researchservices.cornell.edu/policies/guide-conflict-managers-cmps-implemented-fcoi-committee,2019-06-21T19:07Z,never,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-100-cornell-university-whistle-blower-policy,2022-12-20T20:44Z,never,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-110-managing-reported-concerns-deviations-protocols-or-unanticipated-adverse,2024-11-06T16:47Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-200-education-and-training-humane-care-and-use-animals-research-teaching-and,2025-01-31T19:11Z,monthly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-300-review-and-approval-applications-protocols-amendments-and-annual-reviews,2024-09-27T16:45Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-310-process-review-and-approval-protocols-and-amendments-biohazardous,2023-09-29T12:50Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-320-guidelines-assigning-animals-pain-and-distress-categories,2022-12-21T19:54Z,never,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-330-managing-exemptions-standards-care,2023-06-29T15:10Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-340-principal-investigator-eligibility-protocols-involving-use-vertebrate,2024-06-13T14:26Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-350-animal-work-conducted-non-cornell-organizations,2022-08-25T20:26Z,never,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-360-obtaining-custom-antibodies-live-animals,2023-11-30T16:08Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-370-post-approval-monitoring-program,2024-11-06T16:54Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-400-iacuc-policy-semi-annual-inspections,2023-04-21T14:09Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-410-required-signage-animal-facilities-housing-and-procedure-areas,2023-06-16T14:22Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-420-review-animal-facility-standard-operating-procedures-sops-and-animal-care,2022-10-28T15:12Z,never,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-430-animal-transfers-and-tracking-animal-use-between-protocols,2023-09-11T14:47Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-500-primary-clinical-veterinary-care-performed-non-care-veterinarians,2023-08-30T18:42Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-510-protocol-refinement-or-modification-under-care-veterinarians-oversight,2024-10-29T19:48Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-520-transportation-animals,2023-08-30T19:12Z,yearly,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-530-exportation-animals-other-institutions,2022-08-24T18:16Z,never,0.5
https://researchservices.cornell.edu/policies/iacuc-policy-550-exceptions-social-housing-animals,2023-09-11T15:24Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-guidance-clinical-trials,2024-12-04T16:13Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-guidance-gdpr-research,2024-12-04T16:18Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-guidance-nih-certificates-confidentiality,2024-12-04T16:15Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-guidance-oral-histories-journalism-and-case-studies,2024-12-04T15:48Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-guidance-research-involving-existing-or-secondary-data-documents-or-records,2025-01-15T21:10Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-1-determining-whether-research-activity-needs-irb-review-and-approval,2024-10-09T20:31Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-10-informed-consent-options-processes-and-documentation,2025-01-15T20:53Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-11-research-involving-children,2025-01-15T20:55Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-12-human-participants-research-involving-prisoners,2025-01-15T20:59Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-13-informed-consent-enrollment-and-other-considerations-research-involving,2025-01-15T20:57Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-14-international-human-research,2024-12-04T16:28Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-15-research-involving-cornell-students,2025-01-15T21:01Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-16-computer-and-internet-based-human-participant-survey-research,2025-01-15T21:12Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-17-pi-roles-and-responsibilities,2024-12-04T15:55Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-18-new-york-state-laws-relevant-human-participant-research,2024-12-04T16:17Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-19-use-physiological-devices-biomedical-procedures-or-biological-samples-human,2025-01-15T21:07Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-2-submission-requirements-and-procedures-exemption-irb-review,2024-12-04T15:54Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-20-use-social-networking-sites-or-mobile-devices-human-participant-research,2025-01-15T21:09Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-3-expedited-and-full-board-reviews-initial-amendment-and-continuing,2024-10-09T18:29Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-4-reporting-unanticipatedadverse-events,2024-12-04T16:01Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-5-managing-noncompliance,2024-12-04T16:04Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-6-suspension-and-termination-irb-protocols,2024-12-04T16:06Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-7-reporting-unanticipated-problems-noncompliance-suspensions-and-terminations,2024-12-04T16:08Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-8-closure-research-protocol,2024-12-04T15:56Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-9-recruitment-and-payment-human-research-participants,2025-02-10T20:16Z,monthly,0.5
https://researchservices.cornell.edu/policies/irb-policy-guidance-cleaning-devices-or-objects-contact-intact-skin,2019-06-27T21:00Z,never,0.5
https://researchservices.cornell.edu/policies/irb-policy-guidance-irb-review-international-research,2021-12-21T03:21Z,never,0.5
https://researchservices.cornell.edu/policies/irb-policy-guidance-managing-risk-harm-self-or-others,2019-06-27T20:16Z,never,0.5
https://researchservices.cornell.edu/policies/irb-policy-guidance-protocols-involving-oral-consent,2019-06-27T20:52Z,never,0.5
https://researchservices.cornell.edu/policies/irb-policy-guidance-research-involving-cognitively-impaired-adults,2019-06-27T20:12Z,never,0.5
https://researchservices.cornell.edu/policies/irb-policy-guidance-revised-common-rule,2024-12-04T15:50Z,yearly,0.5
https://researchservices.cornell.edu/policies/irb-policy-irb-charge,2019-05-23T15:29Z,never,0.5
https://researchservices.cornell.edu/policies/irb-policy-parentguardian-permission-studies-involving-children,2019-06-27T19:09Z,never,0.5
https://researchservices.cornell.edu/policies/irb-policy-using-hipaa-data-research,2019-06-27T18:50Z,never,0.5
https://researchservices.cornell.edu/policies/managing-coi-research-involving-human-participants,2019-06-21T18:56Z,never,0.5
https://researchservices.cornell.edu/policies/nasa-affiliations-china-and-disclosing-current-pending-support,2022-09-15T18:31Z,never,0.5
https://researchservices.cornell.edu/policies/nih-disclosing-other-support-and-foreign-components,2021-07-12T17:07Z,never,0.5
https://researchservices.cornell.edu/policies/nsf-disclosing-current-pending-support-biographical-sketches-and-international,2021-09-15T13:05Z,never,0.5
https://researchservices.cornell.edu/policies/pi-eligibility,2021-08-25T20:24Z,never,0.5
https://researchservices.cornell.edu/policies/procedure-establishment-and-administration-fixed-price-agreements,2019-06-18T05:08Z,never,0.5
https://researchservices.cornell.edu/policies/venipuncture-guidance-research-human-subjects,2025-01-15T21:04Z,yearly,0.5
https://researchservices.cornell.edu/process/collaborating-weill-cornell-medicine,2019-09-27T16:15Z,never,0.5
https://researchservices.cornell.edu/process/gateway-partnership-program,2023-04-05T19:28Z,yearly,0.5
https://researchservices.cornell.edu/process/managing-subawards,2023-09-19T21:00Z,yearly,0.5
https://researchservices.cornell.edu/process/sars-cov-2covid-19-rapid-research-response,2020-10-02T01:04Z,never,0.5
https://researchservices.cornell.edu/proposal,2024-03-03T01:52Z,yearly,0.5
https://researchservices.cornell.edu/proposal/budget,2024-11-13T02:24Z,yearly,0.5
https://researchservices.cornell.edu/proposal/develop,2025-01-15T15:44Z,yearly,0.5
https://researchservices.cornell.edu/proposal/disclose-foreign-collaborations-and-support,2022-02-21T01:07Z,never,0.5
https://researchservices.cornell.edu/proposal/Find-Your-Next-Funding-Opportunity,2024-05-22T12:53Z,yearly,0.5
https://researchservices.cornell.edu/proposal/live-subjects-and-hazards,2022-04-14T15:58Z,never,0.5
https://researchservices.cornell.edu/proposal/subcontracts,2023-09-19T20:59Z,yearly,0.5
https://researchservices.cornell.edu/rates/care-diem-rates-animal-housing-and-care-service-fees,2025-01-14T20:40Z,yearly,0.5
https://researchservices.cornell.edu/rates/diem-rates-travel,2023-05-18T15:13Z,yearly,0.5
https://researchservices.cornell.edu/rates/employee-benefit-fringe-rates,2024-07-03T16:51Z,yearly,0.5
https://researchservices.cornell.edu/rates/escalation-rates,2025-01-02T21:20Z,yearly,0.5
https://researchservices.cornell.edu/rates/fa,2022-08-24T14:17Z,never,0.5
https://researchservices.cornell.edu/rates/grad-student-tuition-health-benefits-and-stipend,2021-08-12T16:26Z,never,0.5
https://researchservices.cornell.edu/rates/nih-salary-cap,2024-01-29T21:12Z,yearly,0.5
https://researchservices.cornell.edu/rates/postdoctoral-associate-minimum-salary,2024-04-23T21:14Z,yearly,0.5
https://researchservices.cornell.edu/rates/salary-cap-calculator,2022-08-10T16:29Z,never,0.5
https://researchservices.cornell.edu/rates/travel-funded-certain-ny-state-sponsored-awards,2019-06-18T04:07Z,never,0.5
https://researchservices.cornell.edu/rates/weill-cornell-medicine-fa-and-benefits-rates,2019-06-18T05:06Z,never,0.5
https://researchservices.cornell.edu/refresh,2021-10-27T14:20Z,never,0.5
https://researchservices.cornell.edu/research-concierge,2024-06-27T14:29Z,yearly,0.5
https://researchservices.cornell.edu/research-development,2025-02-19T15:53Z,monthly,0.5
https://researchservices.cornell.edu/research-security,2024-09-18T14:19Z,yearly,0.5
https://researchservices.cornell.edu/resources/about-irb-committee,2024-11-14T15:01Z,yearly,0.5
https://researchservices.cornell.edu/resources/account-award-portfolio-dashboard,2023-08-24T15:05Z,yearly,0.5
https://researchservices.cornell.edu/resources/account-setup-details,2023-08-04T15:31Z,yearly,0.5
https://researchservices.cornell.edu/resources/add-personnel-approved-iacuc-protocol,2022-11-02T19:06Z,never,0.5
https://researchservices.cornell.edu/resources/additional-things-consider-when-preparing-proposal,2020-08-21T20:19Z,never,0.5
https://researchservices.cornell.edu/resources/amend-your-iacuc-protocol,2023-04-06T19:10Z,yearly,0.5
https://researchservices.cornell.edu/resources/amendment-subaward-agreements,2023-09-01T13:33Z,yearly,0.5
https://researchservices.cornell.edu/resources/animal-program-assurance-accreditation-and-certifications,2024-12-20T20:29Z,yearly,0.5
https://researchservices.cornell.edu/resources/animal-user-health-and-safety-program-auhsp,2022-11-02T19:12Z,never,0.5
https://researchservices.cornell.edu/resources/animals-teaching-and-research-cornell-university,2024-02-08T19:49Z,yearly,0.5
https://researchservices.cornell.edu/resources/appendix-b-facilities-and-administrative-fa-cost-calculation-detail,2019-06-18T23:03Z,never,0.5
https://researchservices.cornell.edu/resources/appendix-b-office-responsible-post-award-administration,2019-11-21T13:54Z,never,0.5
https://researchservices.cornell.edu/resources/appendix-c-sample-budget-justification,2019-06-18T23:04Z,never,0.5
https://researchservices.cornell.edu/resources/appendix-d-sample-budget-conferences-and-seminars,2019-06-18T23:06Z,never,0.5
https://researchservices.cornell.edu/resources/appendix-e-cost-sharing-allowability-matrix,2019-06-19T13:36Z,never,0.5
https://researchservices.cornell.edu/resources/appendix-sample-budget-format-showing-major-categories,2019-06-18T23:02Z,never,0.5
https://researchservices.cornell.edu/resources/appendix-where-route-funding-request,2019-07-17T16:20Z,never,0.5
https://researchservices.cornell.edu/resources/avian-chlamydiosis-or-psittacosis,2022-11-03T02:07Z,never,0.5
https://researchservices.cornell.edu/resources/avian-mycobacteriosis,2022-11-03T02:13Z,never,0.5
https://researchservices.cornell.edu/resources/billing-invoicing-sponsors,2019-06-18T03:52Z,never,0.5
https://researchservices.cornell.edu/resources/biomedical-equipment-and-testing-rapid-response-betrr,2020-06-25T01:14Z,never,0.5
https://researchservices.cornell.edu/resources/budget-revisions,2019-06-18T04:10Z,never,0.5
https://researchservices.cornell.edu/resources/budget-templates-and-budget-justification-templates,2024-10-11T13:50Z,yearly,0.5
https://researchservices.cornell.edu/resources/campus-research,2024-01-11T20:09Z,yearly,0.5
https://researchservices.cornell.edu/resources/care-hazards-analysis,2022-11-03T01:18Z,never,0.5
https://researchservices.cornell.edu/resources/care-occupational-health-and-safety,2023-06-01T15:03Z,yearly,0.5
https://researchservices.cornell.edu/resources/care-service-details-and-fees,2024-07-03T13:27Z,yearly,0.5
https://researchservices.cornell.edu/resources/care-staff,2024-09-04T13:14Z,yearly,0.5
https://researchservices.cornell.edu/resources/change-pi-or-key-personnel-and-effort,2020-05-01T02:19Z,never,0.5
https://researchservices.cornell.edu/resources/chips-and-science-act-national-security-guardrails,2024-07-17T16:59Z,yearly,0.5
https://researchservices.cornell.edu/resources/closing-out-capital-assets-and-fabricated-equipment,2019-06-18T07:15Z,never,0.5
https://researchservices.cornell.edu/resources/coi-considerations-proposals-and-awards,2020-12-09T20:35Z,never,0.5
https://researchservices.cornell.edu/resources/complete-and-submit-invention-disclosure,2024-03-20T20:59Z,yearly,0.5
https://researchservices.cornell.edu/resources/complete-your-iacuc-annual-review,2023-04-06T18:57Z,yearly,0.5
https://researchservices.cornell.edu/resources/contagious-ecthyma-or-orf,2022-11-03T01:29Z,never,0.5
https://researchservices.cornell.edu/resources/covid-19-summit-speakers-schedule,2020-10-28T22:21Z,never,0.5
https://researchservices.cornell.edu/resources/coxiellosis-or-q-fever,2022-11-03T02:17Z,never,0.5
https://researchservices.cornell.edu/resources/cryptosporidiosis,2022-11-03T02:05Z,never,0.5
https://researchservices.cornell.edu/resources/data-management-plans,2024-01-22T01:48Z,yearly,0.5
https://researchservices.cornell.edu/resources/dermatophytosis-or-ringworm,2022-11-03T02:05Z,never,0.5
https://researchservices.cornell.edu/resources/direct-and-indirect-cost-examples,2019-06-19T13:55Z,never,0.5
https://researchservices.cornell.edu/resources/diverse-suppliers-requirements,2023-08-03T19:42Z,yearly,0.5
https://researchservices.cornell.edu/resources/dod-funding-early-career-faculty,2024-02-07T20:17Z,yearly,0.5
https://researchservices.cornell.edu/resources/dual-use-research-concern-durc,2019-06-18T03:07Z,never,0.5
https://researchservices.cornell.edu/resources/early-career-funding,2024-12-19T15:45Z,yearly,0.5
https://researchservices.cornell.edu/resources/ecoi-help-entity-report-pages,2019-03-28T05:37Z,never,0.5
https://researchservices.cornell.edu/resources/ecoi-offline-redirect-notice,2020-03-03T17:49Z,never,0.5
https://researchservices.cornell.edu/resources/equipment-and-instrumentation-grants,2025-02-01T04:03Z,monthly,0.5
https://researchservices.cornell.edu/resources/equipment-transfers,2023-05-18T15:04Z,yearly,0.5
https://researchservices.cornell.edu/resources/exchange-commercially-unavailable-materials,2023-07-11T15:34Z,yearly,0.5
https://researchservices.cornell.edu/resources/exchange-commercially-unavailablerestricted-data,2021-08-12T18:14Z,never,0.5
https://researchservices.cornell.edu/resources/exchange-confidential-information,2021-08-12T18:15Z,never,0.5
https://researchservices.cornell.edu/resources/export-control-and-confidentiality-agreements,2023-06-01T20:50Z,yearly,0.5
https://researchservices.cornell.edu/resources/export-control-quick-reference,2024-10-23T14:49Z,yearly,0.5
https://researchservices.cornell.edu/resources/export-controls-and-international-travel,2023-12-19T20:38Z,yearly,0.5
https://researchservices.cornell.edu/resources/export-controls-decision-trees,2023-04-28T20:08Z,yearly,0.5
https://researchservices.cornell.edu/resources/export-controls-frequently-asked-questions-faq,2023-08-10T02:59Z,yearly,0.5
https://researchservices.cornell.edu/resources/export-controls-procurement-and-shipping,2023-06-12T17:32Z,yearly,0.5
https://researchservices.cornell.edu/resources/export-controls-regulations-and-overview,2025-02-10T19:50Z,monthly,0.5
https://researchservices.cornell.edu/resources/export-controls-research-and-education,2023-06-01T21:04Z,yearly,0.5
https://researchservices.cornell.edu/resources/external-funding-graduate-students,2025-03-03T20:30Z,monthly,0.5
https://researchservices.cornell.edu/resources/federal-demonstration-partnership-fdp-expanded-clearinghouse-program,2023-09-19T20:55Z,yearly,0.5
https://researchservices.cornell.edu/resources/financial-conflicts-interest-committee,2023-03-23T17:39Z,yearly,0.5
https://researchservices.cornell.edu/resources/financial-reporting-sponsors,2019-06-17T21:51Z,never,0.5
https://researchservices.cornell.edu/resources/foreign-currency-awards,2023-08-09T18:45Z,yearly,0.5
https://researchservices.cornell.edu/resources/foundation-funding,2024-04-03T19:05Z,yearly,0.5
https://researchservices.cornell.edu/resources/function-code-descriptions,2019-07-10T17:15Z,never,0.5
https://researchservices.cornell.edu/resources/funding-opportunity-bezos-earth-fund-grand-challenge,2024-09-24T17:52Z,yearly,0.5
https://researchservices.cornell.edu/resources/gastrointestinal-infection,2022-11-03T02:14Z,never,0.5
https://researchservices.cornell.edu/resources/get-access-financial-sponsored-projects-data,2022-10-27T14:51Z,never,0.5
https://researchservices.cornell.edu/resources/get-started-live-vertebrate-animals,2022-11-03T01:56Z,never,0.5
https://researchservices.cornell.edu/resources/get-started-with-rsna-biohazardous-agents,2024-10-01T12:24Z,yearly,0.5
https://researchservices.cornell.edu/resources/giardiasis,2022-11-03T01:28Z,never,0.5
https://researchservices.cornell.edu/resources/grant-writing-resources-cornell,2025-01-24T04:22Z,monthly,0.5
https://researchservices.cornell.edu/resources/grants-women-and-underrepresented-communities,2025-02-26T16:24Z,monthly,0.5
https://researchservices.cornell.edu/resources/hantavirus-infection,2022-11-03T02:18Z,never,0.5
https://researchservices.cornell.edu/resources/human-embryonic-stem-cell-research-oversight-committee-escro,2024-07-09T14:44Z,yearly,0.5
https://researchservices.cornell.edu/resources/human-participant-data,2025-02-21T14:17Z,monthly,0.5
https://researchservices.cornell.edu/resources/iacuc-faq,2023-12-13T14:36Z,yearly,0.5
https://researchservices.cornell.edu/resources/iacuc-schedules,2024-12-20T21:06Z,yearly,0.5
https://researchservices.cornell.edu/resources/ibc-application-submission-review-and-approval,2024-10-14T14:30Z,yearly,0.5
https://researchservices.cornell.edu/resources/import-control,2024-01-11T20:09Z,yearly,0.5
https://researchservices.cornell.edu/resources/institutional-animal-care-and-use-committee-iacuc,2022-11-03T01:16Z,never,0.5
https://researchservices.cornell.edu/resources/institutional-biosafety-committee-ibc,2024-09-30T17:56Z,yearly,0.5
https://researchservices.cornell.edu/resources/institutional-profile-duns-and-uei-numbers,2025-01-22T13:53Z,monthly,0.5
https://researchservices.cornell.edu/resources/internal-funding-faculty-postdocs-students,2025-02-14T20:45Z,monthly,0.5
https://researchservices.cornell.edu/resources/irb-announcements-newsletters,2025-01-29T17:37Z,monthly,0.5
https://researchservices.cornell.edu/resources/irb-biomedical-research,2025-01-29T17:34Z,monthly,0.5
https://researchservices.cornell.edu/resources/irb-considerations-clinical-trials,2025-01-29T17:40Z,monthly,0.5
https://researchservices.cornell.edu/resources/irb-considerations-international-research,2025-02-10T20:18Z,monthly,0.5
https://researchservices.cornell.edu/resources/irb-faqs,2025-01-29T17:44Z,monthly,0.5
https://researchservices.cornell.edu/resources/irb-guidance-and-resources,2025-01-15T21:13Z,yearly,0.5
https://researchservices.cornell.edu/resources/irb-informed-consent,2021-11-16T21:14Z,never,0.5
https://researchservices.cornell.edu/resources/irb-newsletter-fall-2021,2021-11-17T17:44Z,never,0.5
https://researchservices.cornell.edu/resources/irb-training,2024-12-13T18:42Z,yearly,0.5
https://researchservices.cornell.edu/resources/issuing-subaward-agreement,2023-08-31T18:59Z,yearly,0.5
https://researchservices.cornell.edu/resources/keep-data-and-devices-safe-when-traveling,2023-11-28T03:00Z,yearly,0.5
https://researchservices.cornell.edu/resources/leptospirosis,2022-11-03T02:08Z,never,0.5
https://researchservices.cornell.edu/resources/life-cycle-irb-protocol,2024-09-06T13:50Z,yearly,0.5
https://researchservices.cornell.edu/resources/limited-submissions-funding-opportunities,2025-03-18T16:26Z,daily,0.5
https://researchservices.cornell.edu/resources/malign-foreign-government-talent-recruitment-programs,2024-02-14T17:12Z,yearly,0.5
https://researchservices.cornell.edu/resources/mentoring-and-individual-development-plans-nsf,2024-06-18T12:52Z,yearly,0.5
https://researchservices.cornell.edu/resources/monitoring-cost-sharing-project,2022-01-13T14:41Z,never,0.5
https://researchservices.cornell.edu/resources/monitoring-project-expenditures,2023-08-04T15:31Z,yearly,0.5
https://researchservices.cornell.edu/resources/mua-submission-deadline-and-ibc-meeting-dates,2024-07-10T17:02Z,yearly,0.5
https://researchservices.cornell.edu/resources/multi-site-and-collaborative-irb-research,2024-11-14T18:33Z,yearly,0.5
https://researchservices.cornell.edu/resources/nih-training-grant-requirement-rcr-symposium-summary,2023-06-26T21:41Z,yearly,0.5
https://researchservices.cornell.edu/resources/no-cost-extensions,2025-02-11T20:39Z,monthly,0.5
https://researchservices.cornell.edu/resources/nsf-broader-impacts-resources,2024-06-12T20:45Z,yearly,0.5
https://researchservices.cornell.edu/resources/nspm-33,2024-07-16T17:21Z,yearly,0.5
https://researchservices.cornell.edu/resources/overview-costs-project-budgets-budget-and-costing-guide,2022-01-13T15:11Z,never,0.5
https://researchservices.cornell.edu/resources/ovpr-sars-cov-2-seed-grants,2020-12-09T20:42Z,never,0.5
https://researchservices.cornell.edu/resources/payments-subrecipients-sponsored-projects,2025-01-13T20:26Z,yearly,0.5
https://researchservices.cornell.edu/resources/pi-dashboard,2019-10-25T19:00Z,never,0.5
https://researchservices.cornell.edu/resources/plague,2022-11-03T02:04Z,never,0.5
https://researchservices.cornell.edu/resources/policies-permits-and-resources-ibc,2024-10-01T16:03Z,yearly,0.5
https://researchservices.cornell.edu/resources/post-award-reference-employee-benefits-and-facilityadministrative-costs,2022-02-21T21:28Z,never,0.5
https://researchservices.cornell.edu/resources/postdoc-parental-leave-pd-pals,2024-11-21T12:45Z,yearly,0.5
https://researchservices.cornell.edu/resources/postdoctoral-fellows-funding,2025-03-03T20:38Z,monthly,0.5
https://researchservices.cornell.edu/resources/postdoctoral-researcher-supplement-2023,2023-04-07T17:45Z,yearly,0.5
https://researchservices.cornell.edu/resources/potential-zoonoses-and-hazards-associated-reptiles,2022-11-03T01:26Z,never,0.5
https://researchservices.cornell.edu/resources/potential-zoonoses-associated-birds-1,2022-11-03T01:28Z,never,0.5
https://researchservices.cornell.edu/resources/potential-zoonoses-associated-cats,2022-11-03T01:28Z,never,0.5
https://researchservices.cornell.edu/resources/potential-zoonoses-associated-cattle,2022-11-03T01:27Z,never,0.5
https://researchservices.cornell.edu/resources/potential-zoonoses-associated-dogs,2022-11-03T01:27Z,never,0.5
